,,0
4664,time_received,11:03:27.2490
4664,bids_change,"[['0.39715', '1510.7', '4955']]"
4664,timestamp,11:03:27.211000
4665,time_received,11:03:27.3850
4665,bids_change,"[['0.52', '25.8', '4956']]"
4665,timestamp,11:03:27.347000
4666,time_received,11:03:27.4038
4666,bids_change,"[['0.50065', '79.6', '4957']]"
4666,timestamp,11:03:27.366000
4667,time_received,11:03:27.4694
4667,asks_change,"[['0.55', '123.5', '4958']]"
4667,timestamp,11:03:27.431000
4668,time_received,11:03:27.4934
4668,asks_change,"[['0.58256', '0', '4959']]"
4668,timestamp,11:03:27.455000
4669,time_received,11:03:27.5170
4669,asks_change,"[['0.57471', '10', '4960']]"
4669,timestamp,11:03:27.479000
4670,time_received,11:03:27.5988
4670,asks_change,"[['0', '0', '4961']]"
4670,timestamp,11:03:27.560000
4671,time_received,11:03:27.6049
4671,bids_change,"[['0.518', '14.8', '4963'], ['0.52', '0', '4962']]"
4671,timestamp,11:03:27.567000
4672,time_received,11:03:27.6913
4672,asks_change,"[['0.5535', '98', '4964']]"
4672,timestamp,11:03:27.653000
4673,time_received,11:03:27.7207
4673,asks_change,"[['0.55', '0', '4965'], ['0.5535', '4', '4966']]"
4673,timestamp,11:03:27.682000
4674,time_received,11:03:27.7549
4674,asks_change,"[['0', '0', '4967']]"
4674,timestamp,11:03:27.716000
4675,time_received,11:03:27.7881
4675,bids_change,"[['0', '0', '4969'], ['0.518', '0', '4968']]"
4675,timestamp,11:03:27.750000
4676,time_received,11:03:27.7996
4676,asks_change,"[['0.57969', '96.4', '4970']]"
4676,timestamp,11:03:27.761000
4677,time_received,11:03:27.8828
4677,bids_change,"[['0.25296', '395.3', '4971']]"
4677,timestamp,11:03:27.844000
4678,time_received,11:03:27.8851
4678,bids_change,"[['0.39715', '0', '4972']]"
4678,timestamp,11:03:27.847000
4679,time_received,11:03:27.9052
4679,asks_change,"[['0', '0', '4973']]"
4679,timestamp,11:03:27.867000
4680,time_received,11:03:27.9749
4680,bids_change,"[['0', '0', '4974']]"
4680,timestamp,11:03:27.937000
4681,time_received,11:03:28.0104
4681,asks_change,"[['0.57471', '0', '4975']]"
4681,timestamp,11:03:27.972000
4682,time_received,11:03:28.0238
4682,asks_change,"[['0', '0', '4976']]"
4682,timestamp,11:03:27.986000
4683,time_received,11:03:28.0336
4683,asks_change,"[['0.56947', '10', '4977']]"
4683,timestamp,11:03:27.995000
4684,time_received,11:03:28.0686
4684,asks_change,"[['0.57559', '60.6', '4978']]"
4684,timestamp,11:03:28.029000
4685,time_received,11:03:28.1261
4685,bids_change,"[['0', '0', '4980']]"
4685,timestamp,11:03:28.088000
4686,time_received,11:03:28.3122
4686,bids_change,"[['0', '0', '4981']]"
4686,timestamp,11:03:28.274000
4687,time_received,11:03:28.3200
4687,asks_change,"[['1.04', '0', '4982']]"
4687,timestamp,11:03:28.282000
4688,time_received,11:03:28.3976
4688,bids_change,"[['0.50065', '39.8', '4984']]"
4688,timestamp,11:03:28.359000
4689,time_received,11:03:28.3979
4689,bids_change,"[['0.50065', '0', '4986']]"
4689,timestamp,11:03:28.359000
4690,time_received,11:03:28.4587
4690,bids_change,"[['0.26', '314.5', '4987']]"
4690,timestamp,11:03:28.421000
4691,time_received,11:03:28.4936
4691,bids_change,"[['0', '0', '4988']]"
4691,timestamp,11:03:28.455000
4692,time_received,11:03:28.5344
4692,asks_change,"[['0.56947', '0', '4989']]"
4692,timestamp,11:03:28.496000
4693,time_received,11:03:28.5586
4693,bids_change,"[['0.5168', '19.3', '4990']]"
4693,timestamp,11:03:28.521000
4694,time_received,11:03:28.5642
4694,asks_change,"[['0.56598', '10', '4991']]"
4694,timestamp,11:03:28.526000
4695,time_received,11:03:28.6089
4695,asks_change,"[['1.2', '738.9', '4992']]"
4695,timestamp,11:03:28.571000
4696,time_received,11:03:28.6571
4696,bids_change,"[['0.5168', '0', '4993']]"
4696,timestamp,11:03:28.619000
4697,time_received,11:03:28.6787
4697,bids_change,"[['0', '0', '4994']]"
4697,timestamp,11:03:28.640000
4698,time_received,11:03:28.7159
4698,bids_change,"[['0.5168', '19.3', '4995']]"
4698,timestamp,11:03:28.678000
4699,time_received,11:03:28.7742
4699,bids_change,"[['0.522', '367.8', '4996']]"
4699,timestamp,11:03:28.736000
4700,time_received,11:03:28.8675
4700,bids_change,"[['0.50065', '19.9', '4997']]"
4700,timestamp,11:03:28.829000
4701,time_received,11:03:28.9051
4701,bids_change,"[['0.5168', '0', '4998']]"
4701,timestamp,11:03:28.867000
4702,time_received,11:03:28.9053
4702,bids_change,"[['0.50065', '0', '4999']]"
4702,timestamp,11:03:28.867000
4703,time_received,11:03:28.9560
4703,bids_change,"[['0', '0', '5000']]"
4703,timestamp,11:03:28.918000
4704,time_received,11:03:28.9561
4704,bids_change,"[['0', '0', '5002']]"
4704,timestamp,11:03:28.918000
4705,time_received,11:03:28.9642
4705,bids_change,"[['0', '0', '5003']]"
4705,timestamp,11:03:28.926000
4706,time_received,11:03:28.9644
4706,bids_change,"[['0', '0', '5004']]"
4706,timestamp,11:03:28.926000
4707,time_received,11:03:29.0127
4707,bids_change,"[['0.522', '338.5', '5005']]"
4707,timestamp,11:03:28.974000
4708,time_received,11:03:29.0581
4708,bids_change,"[['0.50065', '19.9', '5006']]"
4708,timestamp,11:03:29.020000
4709,time_received,11:03:29.0891
4709,bids_change,"[['0.5434', '27.6', '5007']]"
4709,timestamp,11:03:29.051000
4710,time_received,11:03:29.0970
4710,asks_change,"[['0.56598', '0', '5008']]"
4710,timestamp,11:03:29.059000
4711,time_received,11:03:29.1046
4711,bids_change,"[['0.50065', '0', '5009']]"
4711,timestamp,11:03:29.066000
4712,time_received,11:03:29.1284
4712,asks_change,"[['0.56365', '10', '5010']]"
4712,timestamp,11:03:29.090000
4713,time_received,11:03:29.1839
4713,bids_change,"[['0.522', '336.8', '5012'], ['0.5434', '0', '5011']]"
4713,timestamp,11:03:29.146000
4714,time_received,11:03:29.1840
4714,bids_change,"[['0', '0', '5013']]"
4714,timestamp,11:03:29.146000
4715,time_received,11:03:29.2329
4715,bids_change,"[['0.5168', '19.3', '5014']]"
4715,timestamp,11:03:29.195000
4716,time_received,11:03:29.3116
4716,bids_change,"[['0.5168', '0', '5015']]"
4716,timestamp,11:03:29.273000
4717,time_received,11:03:29.4462
4717,bids_change,"[['0.5168', '19.3', '5016']]"
4717,timestamp,11:03:29.408000
4718,time_received,11:03:29.5046
4718,bids_change,"[['0.0846', '118.2', '5017']]"
4718,timestamp,11:03:29.467000
4719,time_received,11:03:29.5756
4719,asks_change,"[['1.0545', '0', '5018']]"
4719,timestamp,11:03:29.537000
4720,time_received,11:03:29.6293
4720,asks_change,"[['0.56365', '0', '5019']]"
4720,timestamp,11:03:29.591000
4721,time_received,11:03:29.6528
4721,asks_change,"[['0.5621', '10', '5020']]"
4721,timestamp,11:03:29.615000
4722,time_received,11:03:29.6708
4722,bids_change,"[['0.0846', '236.4', '5021']]"
4722,timestamp,11:03:29.633000
4723,time_received,11:03:29.7294
4723,bids_change,"[['0.5168', '38.6', '5022']]"
4723,timestamp,11:03:29.691000
4724,time_received,11:03:29.7305
4724,bids_change,"[['0.53295', '18.7', '5023']]"
4724,timestamp,11:03:29.692000
4725,time_received,11:03:29.8516
4725,bids_change,"[['0.0846', '354.6', '5024']]"
4725,timestamp,11:03:29.813000
4726,time_received,11:03:29.9189
4726,bids_change,"[['0.53295', '37.4', '5025']]"
4726,timestamp,11:03:29.881000
4727,time_received,11:03:29.9414
4727,asks_change,"[['0.559', '0', '5026']]"
4727,timestamp,11:03:29.903000
4728,time_received,11:03:29.9788
4728,bids_change,"[['0.25296', '0', '5027']]"
4728,timestamp,11:03:29.940000
4729,time_received,11:03:29.9998
4729,bids_change,"[['0.5168', '0', '5029']]"
4729,timestamp,11:03:29.961000
4730,time_received,11:03:29.9999
4730,bids_change,"[['0.53295', '0', '5031']]"
4730,timestamp,11:03:29.961000
4731,time_received,11:03:30.0689
4731,asks_change,"[['1.5', '606', '5032']]"
4731,timestamp,11:03:30.031000
4732,time_received,11:03:30.1499
4732,bids_change,"[['0.53295', '18.7', '5033']]"
4732,timestamp,11:03:30.112000
4733,time_received,11:03:30.1522
4733,asks_change,"[['0.56', '0', '5034']]"
4733,timestamp,11:03:30.114000
4734,time_received,11:03:30.1804
4734,asks_change,"[['0.5621', '0', '5035']]"
4734,timestamp,11:03:30.142000
4735,time_received,11:03:30.2122
4735,bids_change,"[['0.04249', '1425.2', '5036']]"
4735,timestamp,11:03:30.174000
4736,time_received,11:03:30.2124
4736,asks_change,"[['0.55999', '10', '5037']]"
4736,timestamp,11:03:30.174000
4737,time_received,11:03:30.2357
4737,asks_change,"[['1', '370.3', '5038']]"
4737,timestamp,11:03:30.198000
4738,time_received,11:03:30.3199
4738,bids_change,"[['0.04227', '3406.5', '5039']]"
4738,timestamp,11:03:30.282000
4739,time_received,11:03:30.3344
4739,bids_change,"[['0.53295', '37.4', '5040']]"
4739,timestamp,11:03:30.296000
4740,time_received,11:03:30.3381
4740,bids_change,"[['0.04206', '5407.2', '5041']]"
4740,timestamp,11:03:30.300000
4741,time_received,11:03:30.3854
4741,bids_change,"[['0.04184', '7429.8', '5042']]"
4741,timestamp,11:03:30.347000
4742,time_received,11:03:30.4095
4742,bids_change,"[['0', '0', '5045'], ['0.5', '435.8', '5050'], ['0.5001', '0', '5049'], ['0.51', '0', '5048'], ['0.522', '0', '5046'], ['0.53295', '0', '5044']]"
4742,timestamp,11:03:30.371000
4743,time_received,11:03:30.4435
4743,asks_change,"[['0', '0', '5051']]"
4743,timestamp,11:03:30.405000
4744,time_received,11:03:30.4558
4744,asks_change,"[['0', '0', '5052']]"
4744,timestamp,11:03:30.418000
4745,time_received,11:03:30.4780
4745,bids_change,"[['0.45', '1517.9', '5055'], ['0.45816', '0', '5054'], ['0.5', '0', '5053']]"
4745,timestamp,11:03:30.439000
4746,time_received,11:03:30.5237
4746,bids_change,"[['0.53295', '18.7', '5056']]"
4746,timestamp,11:03:30.486000
4747,time_received,11:03:30.5326
4747,asks_change,"[['0', '0', '5057']]"
4747,timestamp,11:03:30.494000
4748,time_received,11:03:30.5361
4748,asks_change,"[['0', '0', '5058']]"
4748,timestamp,11:03:30.498000
4749,time_received,11:03:30.5842
4749,asks_change,"[['0', '0', '5060']]"
4749,bids_change,"[['0.53295', '0', '5059']]"
4749,timestamp,11:03:30.545000
4750,time_received,11:03:30.6846
4750,asks_change,"[['0.55999', '0', '5061']]"
4750,timestamp,11:03:30.646000
4751,time_received,11:03:30.7101
4751,asks_change,"[['0.57558', '10', '5062']]"
4751,timestamp,11:03:30.672000
4752,time_received,11:03:30.7453
4752,asks_change,"[['0', '0', '5063']]"
4752,timestamp,11:03:30.707000
4753,time_received,11:03:30.7652
4753,bids_change,"[['0.23868', '418.9', '5064']]"
4753,timestamp,11:03:30.727000
4754,time_received,11:03:30.8261
4754,asks_change,"[['0.53', '38.4', '5065']]"
4754,timestamp,11:03:30.788000
4755,time_received,11:03:30.9048
4755,asks_change,"[['0', '0', '5066']]"
4755,timestamp,11:03:30.866000
4756,time_received,11:03:30.9586
4756,bids_change,"[['0.5', '216.1', '5067']]"
4756,timestamp,11:03:30.920000
4757,time_received,11:03:31.0041
4757,asks_change,"[['0', '0', '5068']]"
4757,bids_change,"[['0.52', '42.4', '5069']]"
4757,timestamp,11:03:30.964000
4758,time_received,11:03:31.0392
4758,asks_change,"[['0', '0', '5070']]"
4758,timestamp,11:03:31.001000
4759,time_received,11:03:31.0521
4759,bids_change,"[['0', '0', '5071']]"
4759,timestamp,11:03:31.014000
4760,time_received,11:03:31.0784
4760,bids_change,"[['0.04', '1250', '5072']]"
4760,timestamp,11:03:31.040000
4761,time_received,11:03:31.1232
4761,bids_change,"[['0.45003', '109.3', '5073']]"
4761,timestamp,11:03:31.085000
4762,time_received,11:03:31.2402
4762,asks_change,"[['0.57558', '0', '5074']]"
4762,timestamp,11:03:31.202000
4763,time_received,11:03:31.2682
4763,asks_change,"[['0.56047', '10', '5075']]"
4763,timestamp,11:03:31.230000
4764,time_received,11:03:31.4697
4764,bids_change,"[['0.45003', '0', '5076']]"
4764,timestamp,11:03:31.431000
4765,time_received,11:03:31.4769
4765,asks_change,"[['0', '0', '5077']]"
4765,timestamp,11:03:31.439000
4766,time_received,11:03:31.7650
4766,asks_change,"[['0', '0', '5078']]"
4766,timestamp,11:03:31.727000
4767,time_received,11:03:31.7749
4767,asks_change,"[['0.52716', '349.2', '5079']]"
4767,timestamp,11:03:31.737000
4768,time_received,11:03:31.8982
4768,asks_change,"[['0.56047', '0', '5080']]"
4768,timestamp,11:03:31.860000
4769,time_received,11:03:31.9077
4769,asks_change,"[['0', '0', '5081']]"
4769,timestamp,11:03:31.870000
4770,time_received,11:03:31.9244
4770,asks_change,"[['0.55031', '10', '5082']]"
4770,timestamp,11:03:31.886000
4771,time_received,11:03:32.0420
4771,asks_change,"[['0', '0', '5083']]"
4771,timestamp,11:03:32.003000
4772,time_received,11:03:32.0929
4772,bids_change,"[['0', '0', '5085'], ['0.5', '201.9', '5086'], ['0.52', '0', '5084']]"
4772,timestamp,11:03:32.054000
4773,time_received,11:03:32.1311
4773,asks_change,"[['0', '0', '5087']]"
4773,timestamp,11:03:32.093000
4774,time_received,11:03:32.1320
4774,asks_change,"[['0', '0', '5088']]"
4774,timestamp,11:03:32.094000
4775,time_received,11:03:32.2221
4775,asks_change,"[['0.53', '0', '5089']]"
4775,timestamp,11:03:32.184000
4776,time_received,11:03:32.4695
4776,asks_change,"[['0.52', '38.4', '5090']]"
4776,timestamp,11:03:32.431000
4777,time_received,11:03:32.5182
4777,bids_change,"[['0.5', '54.8', '5091']]"
4777,timestamp,11:03:32.479000
4778,time_received,11:03:32.5229
4778,asks_change,"[['0.77488', '0', '5092']]"
4778,timestamp,11:03:32.485000
4779,time_received,11:03:32.6291
4779,bids_change,"[['0.5', '38.6', '5093']]"
4779,timestamp,11:03:32.591000
4780,time_received,11:03:32.6391
4780,asks_change,"[['0', '0', '5094']]"
4780,timestamp,11:03:32.601000
4781,time_received,11:03:32.6431
4781,asks_change,"[['0.55031', '0', '5095']]"
4781,timestamp,11:03:32.605000
4782,time_received,11:03:32.6738
4782,asks_change,"[['0.5426', '10', '5096']]"
4782,timestamp,11:03:32.635000
4783,time_received,11:03:32.7722
4783,bids_change,"[['0.0846', '236.4', '5097']]"
4783,timestamp,11:03:32.734000
4784,time_received,11:03:32.7738
4784,bids_change,"[['0.0846', '118.2', '5098']]"
4784,timestamp,11:03:32.736000
4785,time_received,11:03:32.7763
4785,bids_change,"[['0.0846', '0', '5099']]"
4785,timestamp,11:03:32.739000
4786,time_received,11:03:32.7811
4786,asks_change,"[['0', '0', '5100']]"
4786,timestamp,11:03:32.743000
4787,time_received,11:03:32.9639
4787,asks_change,"[['0.57969', '0', '5101']]"
4787,timestamp,11:03:32.926000
4788,time_received,11:03:32.9920
4788,bids_change,"[['0.1989', '502.7', '5102']]"
4788,timestamp,11:03:32.954000
4789,time_received,11:03:33.0123
4789,bids_change,"[['0.44448', '0', '5103']]"
4789,timestamp,11:03:32.974000
4790,time_received,11:03:33.1048
4790,bids_change,"[['0.45696', '142.2', '5104']]"
4790,timestamp,11:03:33.067000
4791,time_received,11:03:33.1890
4791,asks_change,"[['0.5426', '0', '5105']]"
4791,timestamp,11:03:33.151000
4792,time_received,11:03:33.2144
4792,asks_change,"[['0.53506', '10', '5106']]"
4792,timestamp,11:03:33.176000
4793,time_received,11:03:33.3944
4793,asks_change,"[['0.55935', '96.4', '5107']]"
4793,timestamp,11:03:33.356000
4794,time_received,11:03:33.5399
4794,asks_change,"[['0.55', '367.8', '5108']]"
4794,timestamp,11:03:33.502000
4795,time_received,11:03:33.5724
4795,bids_change,"[['0.41382', '127.8', '5109']]"
4795,timestamp,11:03:33.534000
4796,time_received,11:03:33.6791
4796,asks_change,"[['0.5', '48.3', '5111']]"
4796,bids_change,"[['0.5', '0', '5110']]"
4796,timestamp,11:03:33.641000
4797,time_received,11:03:33.6899
4797,asks_change,"[['0.53506', '0', '5112']]"
4797,timestamp,11:03:33.652000
4798,time_received,11:03:33.7142
4798,asks_change,"[['0.53004', '10', '5113']]"
4798,timestamp,11:03:33.676000
4799,time_received,11:03:33.8054
4799,asks_change,"[['0', '0', '5118'], ['0.5', '0', '5114'], ['0.52', '0', '5117'], ['0.52716', '340.4', '5119']]"
4799,timestamp,11:03:33.767000
4800,time_received,11:03:33.9490
4800,bids_change,"[['0', '0', '5120']]"
4800,timestamp,11:03:33.911000
4801,time_received,11:03:33.9566
4801,asks_change,"[['0.52', '245.2', '5121']]"
4801,timestamp,11:03:33.918000
4802,time_received,11:03:34.2193
4802,bids_change,"[['0.26', '459.9', '5122']]"
4802,timestamp,11:03:34.181000
4803,time_received,11:03:34.2528
4803,asks_change,"[['0.7783', '71.4', '5123']]"
4803,timestamp,11:03:34.214000
4804,time_received,11:03:34.3160
4804,asks_change,"[['0.53004', '0', '5124']]"
4804,timestamp,11:03:34.278000
4805,time_received,11:03:34.3441
4805,asks_change,"[['0.5267', '10', '5125']]"
4805,timestamp,11:03:34.306000
4806,time_received,11:03:34.5660
4806,asks_change,"[['0.52', '105.2', '5126']]"
4806,timestamp,11:03:34.528000
4807,time_received,11:03:34.6319
4807,bids_change,"[['0.46', '282.9', '5127']]"
4807,timestamp,11:03:34.594000
4808,time_received,11:03:34.6959
4808,bids_change,"[['0.41', '48.7', '5128']]"
4808,timestamp,11:03:34.657000
4809,time_received,11:03:34.7368
4809,bids_change,"[['0.26', '145.4', '5129']]"
4809,timestamp,11:03:34.699000
4810,time_received,11:03:34.7573
4810,bids_change,"[['0', '0', '5130']]"
4810,timestamp,11:03:34.719000
4811,time_received,11:03:34.8131
4811,asks_change,"[['0.55935', '0', '5131']]"
4811,timestamp,11:03:34.775000
4812,time_received,11:03:34.8482
4812,asks_change,"[['0.5267', '0', '5132']]"
4812,timestamp,11:03:34.810000
4813,time_received,11:03:34.8781
4813,asks_change,"[['0.52446', '10', '5133']]"
4813,timestamp,11:03:34.840000
4814,time_received,11:03:34.8973
4814,bids_change,"[['0', '0', '5134']]"
4814,timestamp,11:03:34.858000
4815,time_received,11:03:34.9959
4815,bids_change,"[['0.41', '97.4', '5135']]"
4815,timestamp,11:03:34.958000
4816,time_received,11:03:35.0754
4816,bids_change,"[['0.4', '4691.3', '5136']]"
4816,timestamp,11:03:35.037000
4817,time_received,11:03:35.3121
4817,asks_change,"[['0.52', '96.6', '5137']]"
4817,timestamp,11:03:35.274000
4818,time_received,11:03:35.3674
4818,asks_change,"[['0.52446', '0', '5138']]"
4818,timestamp,11:03:35.329000
4819,time_received,11:03:35.4104
4819,asks_change,"[['0.52298', '10', '5139']]"
4819,timestamp,11:03:35.372000
4820,time_received,11:03:35.4945
4820,bids_change,"[['0.43', '46.5', '5140']]"
4820,timestamp,11:03:35.456000
4821,time_received,11:03:35.8710
4821,bids_change,"[['0.49', '90.1', '5141']]"
4821,timestamp,11:03:35.833000
4822,time_received,11:03:35.9195
4822,bids_change,"[['0.49001', '153.5', '5142']]"
4822,timestamp,11:03:35.880000
4823,time_received,11:03:35.9261
4823,bids_change,"[['0', '0', '5143']]"
4823,timestamp,11:03:35.888000
4824,time_received,11:03:35.9392
4824,asks_change,"[['0.57559', '0', '5144']]"
4824,timestamp,11:03:35.901000
4825,time_received,11:03:35.9832
4825,asks_change,"[['0.52298', '0', '5145']]"
4825,timestamp,11:03:35.945000
4826,time_received,11:03:36.0240
4826,asks_change,"[['0.52198', '10', '5146']]"
4826,timestamp,11:03:35.986000
4827,time_received,11:03:36.1007
4827,bids_change,"[['0.5', '433.2', '5147']]"
4827,timestamp,11:03:36.063000
4828,time_received,11:03:36.3474
4828,bids_change,"[['0.5', '448.2', '5148']]"
4828,timestamp,11:03:36.309000
4829,time_received,11:03:36.3656
4829,asks_change,"[['0.5535', '0', '5149']]"
4829,timestamp,11:03:36.328000
4830,time_received,11:03:36.4084
4830,bids_change,"[['0.41', '48.7', '5150']]"
4830,timestamp,11:03:36.370000
4831,time_received,11:03:36.4199
4831,bids_change,"[['0.245', '102', '5151']]"
4831,timestamp,11:03:36.382000
4832,time_received,11:03:36.4269
4832,bids_change,"[['0.43', '0', '5152']]"
4832,timestamp,11:03:36.389000
4833,time_received,11:03:36.4579
4833,bids_change,"[['0.41', '0', '5153']]"
