     ,asks                                                                                                            ,bids                                                                                                                ,timestamp     ,time_received
 643 ,"[['1.25399', '85.4'], ['1.254', '717.3'], ['2.9', '182.1']]"                                                   ,"[['1.15201', '83.6'], ['1.152', '86.8'], ['1.13123', '166.2'], ['1.13122', '176.8'], ['1.12147', '267.5']]"        ,1732705296738 ,11:01:36.7746
 644 ,"[['1.25399', '85.4'], ['1.254', '717.3'], ['2.9', '182.1']]"                                                   ,"[['1.15201', '83.6'], ['1.152', '86.8'], ['1.13122', '176.8'], ['1.12147', '267.5'], ['1.11792', '73.6']]"         ,1732705297008 ,11:01:37.0451
 645 ,"[['1.25399', '85.4'], ['1.254', '717.3'], ['2.9', '182.1']]"                                                   ,"[['1.15202', '166.2'], ['1.15201', '83.6'], ['1.152', '86.8'], ['1.1513', '43.4'], ['1.13122', '176.8']]"          ,1732705297109 ,11:01:37.1462
 646 ,"[['1.25399', '85.4'], ['1.254', '717.3'], ['2.9', '182.1']]"                                                   ,"[['1.15203', '83.6'], ['1.152', '86.8'], ['1.1513', '43.4'], ['1.13122', '176.8'], ['1.12147', '267.5']]"          ,1732705297217 ,11:01:37.2544
 647 ,"[['1.25399', '85.4'], ['1.254', '717.3'], ['2.9', '182.1']]"                                                   ,"[['1.15204', '166.2'], ['1.15203', '83.6'], ['1.152', '86.8'], ['1.1513', '43.4'], ['1.13122', '176.8']]"          ,1732705297323 ,11:01:37.3595
 648 ,"[['1.25399', '85.4'], ['1.254', '717.3'], ['2.9', '182.1']]"                                                   ,"[['1.15204', '166.2'], ['1.152', '86.8'], ['1.1513', '43.4'], ['1.13122', '176.8'], ['1.12147', '267.5']]"         ,1732705297419 ,11:01:37.4553
 649 ,"[['1.25399', '85.4'], ['1.254', '717.3'], ['2.9', '182.1']]"                                                   ,"[['1.15205', '83.6'], ['1.15204', '166.2'], ['1.152', '86.8'], ['1.1513', '43.4'], ['1.13122', '176.8']]"          ,1732705297523 ,11:01:37.5595
 650 ,"[['1.25399', '85.4'], ['1.254', '717.3'], ['2.9', '182.1']]"                                                   ,"[['1.15205', '83.6'], ['1.15204', '166.2'], ['1.152', '86.8'], ['1.1513', '43.4'], ['1.13122', '176.8']]"          ,1732705297630 ,11:01:37.6664
 651 ,"[['1.25399', '85.4'], ['1.254', '717.3'], ['2.9', '182.1']]"                                                   ,"[['1.15205', '83.6'], ['1.152', '86.8'], ['1.1513', '43.4'], ['1.13122', '176.8'], ['1.11888', '268.1']]"          ,1732705297734 ,11:01:37.7700
 652 ,"[['1.254', '645.8'], ['2.9', '182.1']]"                                                                        ,"[['1.15202', '166.2'], ['1.15201', '83.6'], ['1.152', '86.8'], ['1.1513', '43.4'], ['1.13122', '176.8']]"          ,1732705297829 ,11:01:37.8660
 653 ,"[['1.254', '645.8'], ['2.9', '182.1']]"                                                                        ,"[['1.15203', '83.6'], ['1.15202', '166.2'], ['1.152', '86.8'], ['1.1513', '43.4'], ['1.11888', '268.1']]"          ,1732705298041 ,11:01:38.0782
 654 ,"[['1.254', '645.8'], ['2.9', '182.1']]"                                                                        ,"[['1.156', '86.5'], ['1.15204', '166.2'], ['1.15203', '83.6'], ['1.152', '86.8'], ['1.1513', '43.4']]"             ,1732705298150 ,11:01:38.1866
 655 ,"[['1.254', '645.8'], ['2.9', '182.1']]"                                                                        ,"[['1.15601', '249.8'], ['1.156', '86.5'], ['1.152', '86.8'], ['1.1513', '43.4'], ['1.12825', '124.8']]"            ,1732705298257 ,11:01:38.2941
 656 ,"[['1.254', '645.8'], ['2.9', '182.1']]"                                                                        ,"[['1.15602', '166.2'], ['1.156', '86.5'], ['1.152', '86.8'], ['1.1513', '43.4'], ['1.12825', '124.8']]"            ,1732705298371 ,11:01:38.4078
 657 ,"[['1.254', '645.8'], ['2.9', '182.1']]"                                                                        ,"[['1.15605', '83.6'], ['1.15604', '166.2'], ['1.156', '86.5'], ['1.152', '86.8'], ['1.1513', '43.4']]"             ,1732705298472 ,11:01:38.5088
 658 ,"[['1.25399', '249.8'], ['1.254', '645.8'], ['2.9', '182.1']]"                                                  ,"[['1.152', '2.6'], ['1.12825', '124.8'], ['1.11888', '268.1'], ['1.11', '366.1'], ['1.1094', '255']]"              ,1732705298572 ,11:01:38.6087
 659 ,"[['1.25399', '249.8'], ['1.254', '645.8'], ['2.9', '182.1']]"                                                  ,"[['1.16', '43.1'], ['1.152', '2.6'], ['1.12826', '374.6'], ['1.11', '366.1'], ['1.1094', '255']]"                  ,1732705298687 ,11:01:38.7241
 660 ,"[['1.25399', '249.8'], ['1.254', '645.8'], ['2.9', '182.1']]"                                                  ,"[['1.16', '43.1'], ['1.152', '2.6'], ['1.12827', '166.2'], ['1.12826', '208.4'], ['1.11', '366.1']]"               ,1732705298801 ,11:01:38.8376
 661 ,"[['1.25399', '249.8'], ['1.254', '645.8'], ['2.9', '182.1']]"                                                  ,"[['1.16', '43.1'], ['1.152', '2.6'], ['1.12827', '166.2'], ['1.12826', '124.8'], ['1.11', '366.1']]"               ,1732705298905 ,11:01:38.9417
 662 ,"[['1.25399', '171.1'], ['1.254', '645.8'], ['2.9', '182.1']]"                                                  ,"[['1.16', '43.1'], ['1.152', '2.6'], ['1.12827', '249.8'], ['1.12826', '124.8'], ['1.11', '366.1']]"               ,1732705299007 ,11:01:39.0436
 663 ,"[['1.25399', '87.5'], ['1.254', '645.8'], ['2.9', '182.1']]"                                                   ,"[['1.16', '43.1'], ['1.152', '2.6'], ['1.12827', '249.8'], ['1.12826', '124.8'], ['1.11', '366.1']]"               ,1732705299113 ,11:01:39.1494
 664 ,"[['2.9', '182.1']]"                                                                                            ,"[['1.254', '209.9'], ['1.16', '43.1'], ['1.152', '2.6'], ['1.13353', '124.2'], ['1.11', '366.1']]"                 ,1732705299216 ,11:01:39.2532
 665 ,"[['2.9', '182.1']]"                                                                                            ,"[['1.27002', '78.7'], ['1.254', '209.9'], ['1.16', '43.1'], ['1.152', '2.6'], ['1.13353', '124.2']]"               ,1732705299321 ,11:01:39.3576
 666 ,"[['2.9', '182.1']]"                                                                                            ,"[['1.27002', '78.7'], ['1.254', '209.9'], ['1.16', '43.1'], ['1.152', '2.6'], ['1.13353', '124.2']]"               ,1732705299447 ,11:01:39.4837
 667 ,"[['2.9', '182.1']]"                                                                                            ,"[['1.27002', '78.7'], ['1.254', '209.9'], ['1.16', '43.1'], ['1.152', '2.6'], ['1.13353', '124.2']]"               ,1732705299559 ,11:01:39.5959
 668 ,"[['2.9', '182.1']]"                                                                                            ,"[['1.27002', '78.7'], ['1.254', '209.9'], ['1.1739', '596.3'], ['1.16', '43.1'], ['1.152', '2.6']]"                ,1732705299753 ,11:01:39.7904
 669 ,"[['2.9', '182.1']]"                                                                                            ,"[['1.27002', '78.7'], ['1.254', '209.9'], ['1.1739', '596.3'], ['1.16', '43.1'], ['1.152', '2.6']]"                ,1732705299874 ,11:01:39.9111
 670 ,"[['2.9', '182.1']]"                                                                                            ,"[['1.27584', '39.1'], ['1.27002', '78.7'], ['1.254', '209.9'], ['1.1739', '596.3'], ['1.16', '43.1']]"             ,1732705299983 ,11:01:40.0204
 671 ,"[['2.9', '182.1']]"                                                                                            ,"[['1.27584', '39.1'], ['1.27002', '78.7'], ['1.254', '209.9'], ['1.1739', '596.3'], ['1.16', '43.1']]"             ,1732705300087 ,11:01:40.1234
 672 ,"[['2.9', '182.1']]"                                                                                            ,"[['1.27584', '39.1'], ['1.27002', '78.7'], ['1.254', '209.9'], ['1.1739', '596.3'], ['1.16', '43.1']]"             ,1732705300193 ,11:01:40.2298
 673 ,"[['2.9', '182.1']]"                                                                                            ,"[['1.27584', '39.1'], ['1.2705', '78.7'], ['1.27002', '78.7'], ['1.254', '209.9'], ['1.1739', '596.3']]"           ,1732705300290 ,11:01:40.3274
 674 ,"[['2.9', '182.1']]"                                                                                            ,"[['1.2705', '78.7'], ['1.27002', '78.7'], ['1.254', '209.9'], ['1.18491', '71.7'], ['1.1739', '596.3']]"           ,1732705300396 ,11:01:40.4325
 675 ,"[['2.9', '182.1']]"                                                                                            ,"[['1.2705', '78.7'], ['1.27002', '78.7'], ['1.254', '209.9'], ['1.18491', '71.7'], ['1.1739', '596.3']]"           ,1732705300502 ,11:01:40.5391
 676 ,"[['2.9', '182.1']]"                                                                                            ,"[['1.2705', '78.7'], ['1.254', '209.9'], ['1.18491', '71.7'], ['1.1832', '42.2'], ['1.1739', '596.3']]"            ,1732705300618 ,11:01:40.6547
 677 ,"[['2.9', '182.1']]"                                                                                            ,"[['1.2705', '78.7'], ['1.2648', '79'], ['1.254', '209.9'], ['1.18491', '71.7'], ['1.1832', '42.2']]"               ,1732705300824 ,11:01:40.8608
 678 ,"[['2.9', '182.1']]"                                                                                            ,"[['1.2705', '78.7'], ['1.2648', '79'], ['1.254', '209.9'], ['1.21522', '72'], ['1.1832', '42.2']]"                 ,1732705300932 ,11:01:40.9689
 679 ,"[['2.9', '182.1']]"                                                                                            ,"[['1.28084', '18.9'], ['1.2648', '79'], ['1.254', '209.9'], ['1.21522', '72'], ['1.1832', '42.2']]"                ,1732705301038 ,11:01:41.0751
 680 ,"[['2.9', '182.1']]"                                                                                            ,"[['1.28084', '18.9'], ['1.2648', '79'], ['1.254', '209.9'], ['1.21522', '72'], ['1.1832', '42.2']]"                ,1732705301166 ,11:01:41.2030
 681 ,"[['2.9', '182.1']]"                                                                                            ,"[['1.28084', '18.9'], ['1.2648', '79'], ['1.254', '209.9'], ['1.21522', '72'], ['1.1832', '42.2']]"                ,1732705301293 ,11:01:41.3303
 682 ,"[['2.9', '182.1']]"                                                                                            ,"[['1.28084', '18.9'], ['1.2648', '79'], ['1.254', '209.9'], ['1.21522', '72'], ['1.1832', '42.2']]"                ,1732705301396 ,11:01:41.4327
 683 ,"[['2.9', '182.1']]"                                                                                            ,"[['1.28084', '18.9'], ['1.254', '209.9'], ['1.23365', '71.7'], ['1.1832', '42.2'], ['1.17393', '29.5']]"           ,1732705301510 ,11:01:41.5466
 684 ,"[['2.9', '182.1']]"                                                                                            ,"[['1.28084', '18.9'], ['1.254', '1138'], ['1.23365', '71.7'], ['1.1832', '42.2'], ['1.17393', '29.5']]"            ,1732705301620 ,11:01:41.6565
 685 ,"[['2.9', '182.1']]"                                                                                            ,"[['1.28084', '18.9'], ['1.254', '1138'], ['1.23365', '71.7'], ['1.1832', '42.2'], ['1.17393', '29.5']]"            ,1732705301721 ,11:01:41.7578
 686 ,"[['2.9', '182.1']]"                                                                                            ,"[['1.28084', '18.9'], ['1.254', '1138'], ['1.23365', '71.7'], ['1.1832', '42.2'], ['1.1739', '596.3']]"            ,1732705301932 ,11:01:41.9689
 687 ,"[['2.9', '182.1']]"                                                                                            ,"[['1.254', '1087.6'], ['1.24938', '71.7'], ['1.1832', '42.2'], ['1.1739', '596.3'], ['1.152', '2.6']]"             ,1732705302044 ,11:01:42.0807
 688 ,"[['2.9', '182.1']]"                                                                                            ,"[['1.254', '1087.6'], ['1.24938', '71.7'], ['1.1832', '42.2'], ['1.1739', '596.3'], ['1.152', '2.6']]"             ,1732705302201 ,11:01:42.2382
 689 ,"[['2.9', '182.1']]"                                                                                            ,"[['1.25403', '27.6'], ['1.254', '1087.6'], ['1.24938', '71.7'], ['1.1832', '42.2'], ['1.152', '2.6']]"             ,1732705302301 ,11:01:42.3384
 690 ,"[['2.9', '182.1']]"                                                                                            ,"[['1.25403', '27.6'], ['1.254', '1087.6'], ['1.24938', '71.7'], ['1.1832', '42.2'], ['1.152', '2.6']]"             ,1732705302406 ,11:01:42.4430
 691 ,"[['2.84655', '156.9'], ['2.9', '182.1']]"                                                                      ,"[['1.25403', '27.6'], ['1.254', '1087.6'], ['1.24938', '71.7'], ['1.1832', '42.2'], ['1.152', '2.6']]"             ,1732705302618 ,11:01:42.6544
 692 ,"[['2.84655', '156.9'], ['2.9', '182.1']]"                                                                      ,"[['1.25404', '48.8'], ['1.25403', '27.6'], ['1.254', '1087.6'], ['1.24938', '23.9'], ['1.1832', '42.2']]"          ,1732705302720 ,11:01:42.7571
 693 ,"[['2.84655', '156.9'], ['2.9', '182.1']]"                                                                      ,"[['1.25404', '48.8'], ['1.25403', '27.6'], ['1.254', '1087.6'], ['1.24938', '23.9'], ['1.1832', '42.2']]"          ,1732705302821 ,11:01:42.8575
 694 ,"[['2.84655', '156.9'], ['2.89996', '39.9'], ['2.9', '182.1']]"                                                 ,"[['1.25404', '48.8'], ['1.25403', '27.6'], ['1.254', '1087.6'], ['1.24938', '23.9'], ['1.1832', '42.2']]"          ,1732705303025 ,11:01:43.0613
 695 ,"[['2.84655', '156.9'], ['2.89996', '39.9'], ['2.9', '182.1']]"                                                 ,"[['1.25404', '48.8'], ['1.25403', '27.6'], ['1.254', '1087.6'], ['1.24938', '23.9'], ['1.1832', '42.2']]"          ,1732705303463 ,11:01:43.5000
 696 ,"[['2.84655', '156.9'], ['2.89996', '39.9'], ['2.9', '182.1']]"                                                 ,"[['1.254', '187.2'], ['1.24938', '23.9'], ['1.1832', '42.2'], ['1.152', '2.6'], ['1.11111', '270']]"               ,1732705303595 ,11:01:43.6316
 697 ,"[['2.84655', '156.9'], ['2.89996', '39.9'], ['2.9', '182.1']]"                                                 ,"[['1.254', '187.2'], ['1.24938', '23.9'], ['1.1832', '42.2'], ['1.152', '2.6'], ['1.1309', '618.9']]"              ,1732705303809 ,11:01:43.8462
 698 ,"[['1.48488', '48.6'], ['2.84655', '156.9'], ['2.89996', '39.9'], ['2.9', '182.1']]"                            ,"[['1.2809', '12.5'], ['1.254', '187.2'], ['1.24938', '23.9'], ['1.1832', '42.2'], ['1.152', '2.6']]"               ,1732705304035 ,11:01:44.0717
 699 ,"[['1.48488', '48.6'], ['2.77343', '24.4'], ['2.84655', '156.9'], ['2.89996', '39.9'], ['2.89999', '799.3']]"   ,"[['1.2809', '12.5'], ['1.25663', '11.8'], ['1.254', '187.2'], ['1.24938', '23.9'], ['1.1832', '42.2']]"            ,1732705304148 ,11:01:44.1851
 700 ,"[['1.48488', '48.6'], ['2.77343', '24.4'], ['2.84655', '156.9'], ['2.89996', '39.9'], ['2.89999', '799.3']]"   ,"[['1.2809', '12.5'], ['1.25663', '11.8'], ['1.254', '187.2'], ['1.1832', '42.2'], ['1.152', '2.6']]"               ,1732705304250 ,11:01:44.2871
 701 ,"[['1.48488', '48.6'], ['2.77343', '24.4'], ['2.84655', '156.9'], ['2.89996', '39.9'], ['2.89999', '799.3']]"   ,"[['1.254', '149.2'], ['1.1832', '42.2'], ['1.152', '2.6'], ['1.1309', '618.9'], ['1.11111', '270']]"               ,1732705304387 ,11:01:44.4242
 702 ,"[['1.48488', '48.6'], ['2.73', '86.5'], ['2.77343', '24.4'], ['2.84652', '28.8'], ['2.84655', '156.9']]"       ,"[['1.254', '149.2'], ['1.1832', '42.2'], ['1.152', '2.6'], ['1.1309', '618.9'], ['1.11111', '270']]"               ,1732705304722 ,11:01:44.7586
 703 ,"[['1.48488', '48.6'], ['2.34391', '36.2'], ['2.73', '86.5'], ['2.84652', '28.8'], ['2.84655', '156.9']]"       ,"[['1.254', '149.2'], ['1.1832', '42.2'], ['1.152', '2.6'], ['1.1309', '618.9'], ['1.11111', '270']]"               ,1732705304819 ,11:01:44.8562
 704 ,"[['1.48488', '48.6'], ['2.34391', '36.2'], ['2.73', '86.5'], ['2.84655', '156.9'], ['2.89996', '39.9']]"       ,"[['1.254', '149.2'], ['1.1832', '42.2'], ['1.152', '2.6'], ['1.1309', '618.9'], ['1.11111', '270']]"               ,1732705304921 ,11:01:44.9582
 705 ,"[['1.48488', '48.6'], ['2.34391', '36.2'], ['2.73', '86.5'], ['2.84655', '156.9'], ['2.89996', '39.9']]"       ,"[['1.254', '149.2'], ['1.1832', '42.2'], ['1.152', '2.6'], ['1.1309', '618.9'], ['1.11111', '270']]"               ,1732705305149 ,11:01:45.1854
 706 ,"[['1.48485', '28.8'], ['1.48488', '48.6'], ['2.34391', '36.2'], ['2.73', '86.5'], ['2.84655', '156.9']]"       ,"[['1.1832', '14'], ['1.152', '2.6'], ['1.1309', '618.9'], ['1.11111', '270'], ['1.11', '366.1']]"                  ,1732705305252 ,11:01:45.2892
 707 ,"[['1.48485', '28.8'], ['1.48488', '48.6'], ['2.05757', '36.2'], ['2.73', '86.5'], ['2.84655', '156.9']]"       ,"[['1.1832', '14'], ['1.152', '2.6'], ['1.1309', '618.9'], ['1.11111', '270'], ['1.11', '366.1']]"                  ,1732705305353 ,11:01:45.3900
 708 ,"[['1.48485', '28.8'], ['1.48488', '48.6'], ['2.05757', '36.2'], ['2.73', '86.5'], ['2.84655', '156.9']]"       ,"[['1.1832', '14'], ['1.152', '2.6'], ['1.1309', '618.9'], ['1.11111', '270'], ['1.11', '366.1']]"                  ,1732705305485 ,11:01:45.5221
 709 ,"[['1.48484', '24.4'], ['1.48485', '28.8'], ['1.48488', '48.6'], ['2.05757', '36.2'], ['2.73', '86.5']]"        ,"[['1.1832', '14'], ['1.152', '2.6'], ['1.1309', '618.9'], ['1.11111', '270'], ['1.11', '366.1']]"                  ,1732705305601 ,11:01:45.6378
 710 ,"[['1.48484', '24.4'], ['1.48485', '28.8'], ['1.48488', '48.6'], ['2.05757', '36.2'], ['2.73', '86.5']]"        ,"[['1.1832', '14'], ['1.152', '2.6'], ['1.1309', '618.9'], ['1.11111', '270'], ['1.11', '366.1']]"                  ,1732705305710 ,11:01:45.7468
 711 ,"[['1.48484', '24.4'], ['1.48488', '48.6'], ['2.05757', '36.2'], ['2.73', '86.5'], ['2.84655', '156.9']]"       ,"[['1.1832', '14'], ['1.152', '2.6'], ['1.1309', '618.9'], ['1.11111', '270'], ['1.11', '366.1']]"                  ,1732705305929 ,11:01:45.9658
 712 ,"[['1.48484', '24.4'], ['1.48488', '48.6'], ['1.86666', '36.2'], ['2.73', '86.5'], ['2.84655', '156.9']]"       ,"[['1.1832', '14'], ['1.152', '2.6'], ['1.1309', '618.9'], ['1.11111', '270'], ['1.11', '366.1']]"                  ,1732705306034 ,11:01:46.0703
 713 ,"[['1.4784', '169.1'], ['1.48487', '24.4'], ['1.48488', '48.6'], ['1.86666', '36.2'], ['2.73', '86.5']]"        ,"[['1.1832', '14'], ['1.152', '2.6'], ['1.1309', '618.9'], ['1.11111', '270'], ['1.11', '366.1']]"                  ,1732705306137 ,11:01:46.1743
 714 ,"[['1.4784', '169.1'], ['1.48487', '24.4'], ['1.48488', '48.6'], ['1.86666', '36.2'], ['2.73', '86.5']]"        ,"[['1.1832', '14'], ['1.152', '2.6'], ['1.1309', '618.9'], ['1.11111', '270'], ['1.11', '366.1']]"                  ,1732705306262 ,11:01:46.2991
 715 ,"[['1.4784', '169.1'], ['1.48481', '28.8'], ['1.48487', '24.4'], ['1.48488', '48.6'], ['1.86666', '36.2']]"     ,"[['1.1832', '14'], ['1.152', '2.6'], ['1.1309', '618.9'], ['1.11111', '270'], ['1.11', '366.1']]"                  ,1732705306392 ,11:01:46.4285
 716 ,"[['1.4784', '169.1'], ['1.48481', '28.8'], ['1.48487', '24.4'], ['1.48488', '48.6'], ['1.86666', '36.2']]"     ,"[['1.1832', '14'], ['1.152', '2.6'], ['1.1309', '618.9'], ['1.11111', '298.6'], ['1.11', '366.1']]"                ,1732705306716 ,11:01:46.7528
 717 ,"[['1.4784', '169.1'], ['1.48481', '28.8'], ['1.48488', '48.6'], ['1.73939', '36.2'], ['2.73', '86.5']]"        ,"[['1.1832', '14'], ['1.152', '2.6'], ['1.1309', '618.9'], ['1.11111', '298.6'], ['1.11', '366.1']]"                ,1732705306820 ,11:01:46.8565
 718 ,"[['1.4784', '169.1'], ['1.48485', '24.4'], ['1.48488', '48.6'], ['1.73939', '36.2'], ['2.73', '86.5']]"        ,"[['1.1832', '14'], ['1.152', '2.6'], ['1.1309', '618.9'], ['1.11111', '298.6'], ['1.11', '366.1']]"                ,1732705306935 ,11:01:46.9714
 719 ,"[['1.4784', '169.1'], ['1.48485', '24.4'], ['1.48488', '48.6'], ['1.73939', '36.2'], ['2.73', '86.5']]"        ,"[['1.1832', '14'], ['1.152', '2.6'], ['1.1309', '618.9'], ['1.11111', '298.6'], ['1.10852', '541.2']]"             ,1732705307039 ,11:01:47.0762
 720 ,"[['1.47837', '28.8'], ['1.4784', '169.1'], ['1.48485', '24.4'], ['1.48488', '48.6'], ['1.73939', '36.2']]"     ,"[['1.1832', '14'], ['1.15749', '43.1'], ['1.152', '2.6'], ['1.1309', '618.9'], ['1.11111', '298.6']]"              ,1732705307283 ,11:01:47.3197
 721 ,"[['1.47837', '28.8'], ['1.4784', '169.1'], ['1.48488', '48.6'], ['1.65239', '36.2'], ['2.73', '86.5']]"        ,"[['1.1832', '14'], ['1.15749', '43.1'], ['1.152', '2.6'], ['1.1309', '618.9'], ['1.11111', '298.6']]"              ,1732705307387 ,11:01:47.4231
 722 ,"[['1.47837', '28.8'], ['1.4784', '169.1'], ['1.4827', '24.4'], ['1.48488', '48.6'], ['1.65239', '36.2']]"      ,"[['1.1832', '14'], ['1.15749', '43.1'], ['1.152', '2.6'], ['1.1309', '618.9'], ['1.11111', '298.6']]"              ,1732705307505 ,11:01:47.5415
